group_url;text;comments;likes;reposts
rumicomrussia;"Самые популярные смартфоны последнего десятилетия в России 
А вы сможете вспомнить список таких смартфонов? Иногда трудно привести пример устройства, которое было выпущено всего пару лет назад, а тут целое десятилетие. Подсказка: самыми популярными смартфонами в России становились модели от Nokia, Samsung, Apple и Xiaomi. Подробности читайте в нашем материале. 
 
#статьи_румиком";0;4;1
rumicomrussia;"Результаты тестов: Snapdragon 875 будет существенно мощнее предшественника 
 
Qualcomm готовится к выпуску флагманского процессора Snapdragon 875, и сетевые информаторы всё чаще делятся техническими подробностями о грядущей новинке. Очередная публикация посвящена производительности мобильной платформы, измеренной в популярном бенчмарке: по заверению источника, следующий чип фирменной серии окажется на 30% быстрее предшественника. 

Согласно новой информации, флагманский процессор Snapdragon 875, известный под кодовым названием Lahaina, набирает в тесте AnTuTu внушительные 847 868 баллов. Для сравнения, некоторые смартфоны на базе Snapdragon 865 выдают в этом же бенчмарке около 660 000 баллов, но чаще этот чип демонстрирует более низкие результаты. Недавно представленный 5-нм Kirin 9000, по данным сетевых источников, смог выдать 693 000 баллов. Таким образом, разница между Snapdragon 875 и Snapdragon 865 составляет около 190 000 баллов или порядка 30%, что является весьма внушительным скачком между поколениями. 
 
По слухам, Snapdragon 875 получит сверхмощное ядро Cortex-X1, три производительные ядра Cortex-A78 и ещё четыре энергоэффективных ядра. Первые устройства на базе нового процессора ожидаются в начале 2021 года";51;0;0
rumicomrussia;Админы, вот нахера подчищаете комменты?, тут обсуждают темы по факту, не знаю почему вы нужную информацию скрываете, какую цель преследуете?;3;0;0
rumicomrussia;Всем привет, нормальные показатели?;15;0;0
rumicomrussia;Оффтоп. Всем ещё раз доброго вечера! Всё-таки приобрёл я его,но нужна помощь! Имею старенький BBK DK1017S домашний кинотеатр, у старого телека был разъем 3.5,а на новом нет,пришлось отдельно докупать цифровой аудио кабель для Самсунга. Но проблема,везде всё настроил,но звука так через кинотеатр не получил. Может кто помочь в данной ситуации,у кого такое было? Как это решить?;89;0;0
rumicomrussia;"По поводу ф2 про, что в ремонт то сдал по гарантии, пока нет никакой информации, прошло две недели, как его отдал, заявляли мне что сделают в течение 10 дней. Спросил у них по поводу того, чтоб мне вернули деньги по чеку, как вы и говорили, деньги возвратят при повторной поломки аппарата, если конечно гарантийный случай. Буквально рядом была секция ""Ремонт Смартфонов и тп"", спросил у мужичка, сколько будет стоить устранить эту неполадку, говорит 1000-1500, мля..... лучше бы отдал туда и в течение часа уже бегал с ним, как то так ребя. PS, они даже мне обратно не дают ломанный, говорю мол мне проще заплатить, чем вас ждать,";32;0;0
rumicomrussia;"Саундбар Xiaomi Redmi TV Soundbar (черный) 

Подробнее: https://vk.cc/aAajw1
#покупаем_румиком #бесконтактная_доставка_румиком";0;4;0
rumicomrussia;Я хз чем там оно занято....на 11 ми было побольше, до 2 и больше. Мне кажется даже если будет 10 гиг оперативы то половину сожрёт.;8;0;0
rumicomrussia;Кто какой гкам использует на ми 8?;9;0;0
rumicomrussia;"Руми Ньюз #6. | Новости Xiaomi (Xiaomi Air 2 Pro, Mijia X, Poco) 
Все самое свежее и интересное из мира XIAOMI ! 
Руми Ньюз #6. - Новости Xiaomi (Xiaomi Air 2 Pro, Mijia X, Poco) 
Xiaomi заявила о том, что планирует сократить количество пластика в упаковке на 60%. В Индии во время распродажи было продано более миллиона устройств POCO. Бренд Xiaomi поднялся на 7 место в списке любимых брендов россиян. Новые наушники Xiaomi Air2 Pro Mi True Wireless Earphones. Умный Очиститель воздуха Mijia X.

Видео: https://vk.cc/aBDuJt
#новости_румиком";3;4;0
rumicomrussia;Всем доброго дня! У кого такой телевизор,что по нему скажете? Думаю идти сегодня покупать;30;0;0
rumicomrussia;Всем здаров. Тел mi 9t/mi 9t pro. У кого были проблемы с фронтальной ? Не выдвигается никак. Моторчик шумит а она не лезет(;26;0;0
rumicomrussia;Хочу купить умные часы,выбор остановил на amazfit gtr ,есть ли более годные варианты за эту же сумму или более дешёвые? Требования - классический корпус,автономность. заказывать хочу на али, 11.11.;3;0;0
rumicomrussia;Что лучше на ваш взгляд и почему;1;0;0
rumicomrussia;"Xrn8p miui 12
Как сменить переключение между приложениями жестом снизу на жест с боку?";2;0;0
rumicomrussia;датчик приближения глючит, не понимаю как настроить, mix 2s;7;0;0
rumicomrussia;В режиме разработчика включил эту функцию и телефон сейчас включается и черный экран и просит сделать сброс как можно это отключить или как можно переташить файлы из телефона и потом сделать сброс;13;0;0
rumicomrussia;"Xiaomi готовит обновление экрана многозадачности в MIUI 12 
Сейчас не так много техногигантов, выпускающих смартфоны, которые уделяют достаточно внимания регулярным обновлениям программного обеспечения. Xiaomi — одна из таких компаний. Стало известно, что в очередном обновлении будет снова переработана панель многозадачности. Подробнее в нашей статье. 
 
Подробнее: https://vk.cc/aBDvzY
#новости_румиком";10;14;0
rumicomrussia;привет. А что значит такой статус?;1;0;0
rumicomrussia;Как вот это сверху отключить?;12;0;0
rumicomrussia;"#оффтоп
Посоветуйте простой блок зарядки с QC за 500-700р с @ли/Беру.";6;0;0
rumicomrussia;"Привет, можно варианты ваши пожалуйста 
1) компактный телефон 5.5 +- дюймов 
2) 3000+ mah батарея
3) type C быстрая зарядка 
4) не капелька по дизайну как у многих сейчас телефонов
Спасибо";25;0;0
rumicomrussia;Кто знает как можно стрим со смартфона завести без костылей и тысячи подписчиков на юту?;3;1;0
rumicomrussia;"Доброго времени суток. Вчера телефон брякнулся сначало упал на лестницу, а за тем ещё этаж. Я напугался, но к моему удивлению на телефоне ни единой царапины. Сегодня заметил, что аккумулятор очень быстро высадился с 68 до 13 процентов, так индикатор показывал, я подключил его к зарядке, заряд пошёл, но проценты не добавлялись, я выключил телефон в выключенном состоянии оказалось что зарядка идёт, я зарядил его полностью включил и сейчас он, наоборот не показывает разряд. Я выключил его нажимаю на кнопку включения, а он отказывается запускаться, показывает значек аккумулятор и лого Mi и не включался пока я не подключил зарядку с зарядкой запустился, но опять же не показывает разряд (
Что это может быть?
UPD: Сейчас перезагрузил заряд начал улетать на глазах -1% в 20 секунд.
Устройство Redmi K20";7;0;0
rumicomrussia;"Перчатки для сенсорных экранов FO Touch Wool Gloves 160/80 (бежевый) 

Подробнее: https://vk.cc/aBDveT
#покупаем_румиком #бесконтактная_доставка_румиком";1;6;0
rumicomrussia;Народ ну дождался MIUI 12 на Redmi Note 9 Pro (RU прошивка), все хорошо вроде, но одно есть но, стал вай фай мудрить, то отключается, хочу с плэймаркета скачать скорости вообще не какой считай , роутер в метре от меня, на ноутбуке интернет хорошо работает, и роутер перезагружал, и телефон через три точки полную прошивку устанавливал, и сбрасывал на заводские заново, все равно та жа проблема , может просто прошивка сырая еще? или что мне делать скажите? кстати 4G+ хорошо работает..;7;0;0
rumicomrussia;Народ аккумулятор на ми 9 умирает . Надеюсь дело не в прошивке пиксель . Какую батарейку лучше купить. ?;21;0;0
rumicomrussia;Ну подскажите пожалуйста. Пару дней назад пришла по воздуху 12 mi, но не успел поставить и она исчезла. После этого я ее скачал и установил через 3 точки. Мне просто интересно, есть ли какая то разница когда по воздуху или когда скачал ее?;2;0;0
rumicomrussia;"Первый ASMR Обзор Ледогенератора Hicon Ice Machine
Почему бы и нет? 
Эксперимент друзья! Снял для вас обзор, показывая как работает ледогенератор Hicon Ice Machine! 
Без слов, без музыки, без переходов и заставок. Лишь работа самого гаджета от включения, до приготовления льда :) 

Видео: https://vk.cc/aBDusM
#обзоры_румиком";2;4;0
rumicomrussia;;21;1;0
rumicomrussia;Народ а 12.0.5 вышла уже на глобалку? Redmi Note 8 pro;4;0;0
rumicomrussia;Xiaomi redmi 9c. Получит ли 11 андроид и миуай 13;7;0;0
rumicomrussia;"Xiaomi Mi Band 5 научится измерять температуру 
Сегодня, когда коронавирусная эпидемия не собирается отступать, особенно актуально быть в курсе таких показателей, как насыщение крови кислородом и температура тела. Последний показатель скоро научатся измерять Xiaomi Mi Band 5 и Amazfit Band 5. Подробности в нашей статье. 
 
Подробнее: https://vk.cc/aBv2j
#новости_румиком";6;9;0
rumicomrussia;"Брадцы....глупый вопрос конечно, но всё же. Как мне на компе настроить, установить логин и пароль, уже всю голову сломал 😂, давно компом не пользовался, куда хоть заходить надо?, ни разу за 6 лет не ставил на комп пароли, терь чот задумался об этом, мало ли. По поводу wifi; сменил пароль только через mi wifi на компе, то что там в адресную строку адресс вводить 192.168.1.1 и настраивать это полный бред, ну лан, хоть с этим разобрался, хорошо хоть в mi wifi русский завезли, раньше его не было";9;1;0
rumicomrussia;Разница между Wi-Fi 2,4 Ггц и 5 Ггц;29;0;0
rumicomrussia;"В чем разница recovery rom и OTA.
Где лучше скачать? (9s)";4;0;0
rumicomrussia;"Посоветуйте ноутбук для студента. Предельная сумма не больше 30.000 руб
Можно даже с aли";0;0;0
rumicomrussia;"Платформа для отжимания Xiaomi Yunmai YMPB-A601 (черный) 

Подробнее: https://vk.cc/9sxCZP
#покупаем_румиком #бесконтактная_доставка_румиком";0;3;0
rumicomrussia;"Нужна тв приставка для: ютуба/ up-tv/вывода картинки с телефона.
Какую взять лучше?";2;0;0
rumicomrussia;"Ребята, подскажите, тел ми9т про
За ночь с вайфаем, без симки уходит 5% батареи, это разве нормально?
Владельцы данного смарта напишите пожалуйста примерные цифры насколько хватает батареи и сколько за ночь уходит";12;0;0
rumicomrussia;"Обзор Колонки Xiaomi с функцией беспроводной зарядки 🔥 
Колонка Xiaomi предоставляет быструю зарядку на мощности до 30 Вт для смартфонов Xiaomi: Mi 10, Mi 10 Pro, Mi 9 Pro.Беспроводное зарядное устройство-колонка может заряжать устройства, которые поддерживают протокол Qi. Xiaomi Wireless Charger Bluetooth Speaker.

Видео: https://vk.cc/aBuZBU
#обзоры_румиком";0;5;0
rumicomrussia;"млин.....не могу найти; где сменить пароль wifi на смарте, 🤔, если можете, покажте на скринах ✌️";37;0;0
rumicomrussia;Подскажите, у кого редми 9, лагает? Взял неделю назад, тормозит сильнее 4X, между приложениями по несколько секунд переход, иногда даже рабочий стол лагает, камера открывается спустя 3-4 секунды после нажатия;13;0;0
rumicomrussia;Посоветуйте xiaomi не дороже 30к плз, можно с али.;1;0;0
rumicomrussia;На дворе конец октября, у нас патч августовский;4;0;0
rumicomrussia;Это было сложно,но я на половину получается с вами 😂;19;8;0
rumicomrussia;Нот 9 про, при попытке прослушивании сообщения в ватсап, экран тухнет и голосовое сообщение еле слышно, через верхний динамик. Чтоб оживить тел, требуется перезагрузка. Что за дичь, кто знает?;8;0;0
rumicomrussia;"Всем привет. Телефон Mi note 10.
Проблема в том что уведомления с телеги, вайбера и инсты и некоторых других приложений не приходят вовремя. Чаще всего через 15 минут, но бывает и через 30-40, в чем может быть причина? Кто-то сталкивался с этим?";1;0;0
rumicomrussia;"У Xiaomi есть планы на сгибаемый смартфон-слайдер 
Иногда мы вспоминаем, как Xiaomi еще в начале 2019 года показывала рабочий прототип своего складного смартфона. Увы, до сих пор компания не представила серийный образец устройства в таком форм-факторе. Тем не менее, все чаще мы становимся свидетелями регистрации новых патентов, которые описывают такие гаджеты. Об одном из них сегодня речь в нашей статье. 
 
Подробнее: https://vk.cc/aBv216
#новости_румиком";0;6;0
rumicomrussia;"Всем привет. Смартфон му9. Есть вопросы к автономности. Не более 3-3.5 часов экрана при режиме ""соц. сети"". Купил такой тестер и очень удивился, показывает 1300 ёмкость и  зарядился за час вместо 1.5 часа для  комплектного блока. Стоит ли ему доверять? Батарее кердык?";46;0;0
rumicomrussia;Привет всем у друга xiaomi 9s пропал звук в слуховом динамике, было у кого такое?;2;0;0
rumicomrussia;Подскажите ссылку на Google camera для redmi note 7.;2;0;0
rumicomrussia;Была Обнова в обед к вечеру уже нет ее. Куда могла деться?;2;0;0
rumicomrussia;Что это такое? Кто-нибудь может объяснить пожалуйста? Когда нажимаю ничего не происходит.;17;0;0
rumicomrussia;"Обогреватель воздуха Smartmi Electric Heater 1S (2200 W) 

Подробнее: https://vk.cc/aBv3Qo
#покупаем_румиком #бесконтактная_доставка_румиком";0;4;0
rumicomrussia;"Офтоп
Можно брать эту приставку для просмотра тв каналов и фильмов онлайн?";14;0;0
rumicomrussia;Только пришла.;1;2;0
rumicomrussia;Парни, какие есть способы установки сторонних иконок на MIUI 12 стабильную ? Например скачанные с 4PDA;8;0;0
rumicomrussia;Подскажите пожалуйста,что за версия special offer?, просто обычкая китайка ?;2;1;0
rumicomrussia;Оффтоп. Кто пользуется Apple Music на андроид? Там вышла новая версия и обновленный интерфейс для андроида. Можете скинуть, пожалуйста , скриншот, хочу глянуть, выглядит ли он как на айфонах?;4;0;0
rumicomrussia;"Вчера пришла MIUI 12 на Redmi Note 9 PRO c RU прошивкой. 
А есть ещё другой Note 9 PRO с MI прошивкой, туда ещё не прилетело MIUI 12. 

Наоборот же на MI быстрее приходит обновление?";3;0;0
rumicomrussia;"Многофункциональный массажер для головы HiPee - Промо Обзор! 
Массажер HiPee мягко и приятно скользит сквозь волосы, забирая с собой тревожность и беспокойство, настраивая на спокойный лад и восстанавливая душевное равновесие.

Видео: https://vk.cc/aBuZeI
#промообзоры_румиком";0;1;0
rumicomrussia;"Я тут чо подумал ребь. Кароч, пока поко ф2 про на ремонте, пригляделся мне 10т про (8/128), по сравнению с поко, у него есть существенные плюсы, лично для меня, это; оптический стаб, ips дисплей, отпечаток пальца в кнопке питания, нет отверстия под наушники, акком поболее, камеры получше, обзоры глянул, единственный недостаток это фронталка в дисплее, но с этим можно смириться, ради вышеперечисленных плюсов, по сравнению с поко. Такой вопрос, могу ли я по гарантии вернуть деньги за поко (43 целковых), ибо попался брак?";46;0;0
rumicomrussia;Кому нибудь пришла прошивка на Xiaomi redmi note 8 pro RU версия 12.0.5 ?;1;0;0
rumicomrussia;"Всем привет, ребят, подскажите какой прогой чекнуть состояние АКБ(кол-во циклов заряда разряда и тд) если это возможно и что с антуту стало? В плей маркете куча каких то учебников по антуту, а самой проги не нашел

Беру смарт с рук, хочу протестить";6;0;0
rumicomrussia;Помогите пожалуйста, вот пришла у меня обновление MIUI 12 на Redmi Note 9 Pro (RU прошивка), все хорошо было, но появилась проблема, пропадает часто вай фай, и скорость вообще низкая, в модеме нет проблем, и модем в метре от меня, на ноутбуке и компе интернет хороший, что мне делать ?;20;0;0
rumicomrussia;"#Оффтоп

Молодцы оперативно. Вышла, доделали. Но по-моему все лооогает.";8;0;0
rumicomrussia;"OnePlus представила доступные смартфоны Nord N10 5G и Nord N100. 

Технические характеристики OnePlus Nord N10 | Nord N100: 
 
- Дисплей: 6,49"", 2400х1080, 90 Гц | 6,52"", 1600х900, 60 Гц 
- Чипсет: Qualcomm Snapdragon 690 | Qualcomm Snapdragon 460 
- Оперативная память: 6 ГБ | 4 ГБ 
- Встроенная память: 128 ГБ с возможностью расширения microSD | 64 ГБ с возможностью расширения microSD
- Основная камера: 64 Мп + 13 Мп (сверхширокоугольный объектив) + 5 Мп (макрообъектив) + 2 Мп (монохромный сенсор) | 13 Мп + 2 Мп (датчик глубины) + 2 Мп (макрообъектив) 
- Фронтальная камера: 16 Мп | 13 Мп 
- Аккумулятор: 4300 мАч, быстрая зарядка Warp Charge 30T | 5000 мАч, быстрая зарядка 18 Вт 
- ОС: Android 10 с оболочкой OxygenOS 10.5 
- Безопасность: сканер отпечатков пальцев сзади 
- NFC: имеется | отсутствует
- Связь: 5G + 4G | 4G 
- Габариты: 164,9 x 65,1 x 8,49 мм | 163 x 74,7 x 8,95 мм 
- Вес: 188 г | 190 г 

OnePlus Nord N10 стоит €329, а Nord N100 оценён в €179. Смартфоны поступят в продажу в ноябре.";5;0;0
rumicomrussia;"Обзор Amazfit Bip S — лучшего фитнес-трекера в форм-факторе умных часов 
Ассортимент умной носимой электроники Xiaomi постоянно расширяется, и не так давно была представлена новая модель уже ставшего народным Amazfit “Бипа” с окончанием S. Особенность новинки – способность считывать физические показатели работы организма для 11 спортивных режимов. А чем еще интересна данная модификация – читайте в нашем обзоре. 
 
Подробнее: https://vk.cc/aBuXEm
#новости_румиком";1;27;0
rumicomrussia;Что стоит взять? Mi9 за 16к, которому 9месяцев, или купить новый mi note 10 lite новый за 23к?;53;0;0
rumicomrussia;Какой смартфон посоветуете за 10к?;8;0;0
rumicomrussia;"Оффтоп
Где можно покупать акции?
Посоветуйте приложение, сайт. Где все доступно и понятно. Заранее спасибо";6;0;0
rumicomrussia;"Беспроводной дверной звонок Linptech G1 (EU, белый) 

Подробнее: https://vk.cc/aBuXnA
#покупаем_румиком #бесконтактная_доставка_румиком";0;28;0
rumicomrussia;"Доброго времени суток.
Хотел купить tws затычки в пределах 2к.
Понравились oppo enco w11 (w31lite), и Tronsmart Onyx Neo.
Есть ли ещё годные варианты, только зарядкой с usb C ?
Заранее благодарен";3;0;0
rumicomrussia;"Утром пришло обновление 12.0.5.0, не обновлял, теперь захожу в обновления, а там его уже нет
Mi9T";8;0;0
rumicomrussia;Redmi note 9s прилетело обновление;14;0;0
rumicomrussia;"Проектор Xiaomi Mijia Lite - Несколько сценариев использования! 
Светодиодный проектор Xiaomi Mijia LED Projection Lite, не имеет привычного Android TV. Вместо него на борту этого бюджетного проектора MIUI TV, который имеет лишь китайский язык интерфейса! Но несмотря на это, HDMI остался на месте, а это означает, что вывести изображение можно с любого устройства. В этом ролике, подключаем наш Проектор от Xiaomi к PS4, Mac и Яндекс Станции (голосовой помощник Алиса).

Видео: https://vk.cc/aBuWxb
#обзоры_румиком";0;29;0
rumicomrussia;Кто может помочь;3;0;0
rumicomrussia;Подскажите рабочую Гугл камеру на xiaomi redmi note 8 pro;5;0;0
rumicomrussia;Подскажите в чем проблема. Не видно верхнюю часть где (время, уведомление и т.д). Становится нормальным когда заходишь где есть белый фон, например календарь. XRN7;6;0;0
rumicomrussia;"Гугл фото не может сохранить стаб. видео, у кого так же было? Как решали проблему?
Заранее спасибо";0;0;0
rumicomrussia;Есть ли какие-то весомые технические проблемы у Redmi Note 9 Pro? Напишите, кто обладает данным аппаратом;12;0;0
rumicomrussia;Кто нибудь скиньте обои Xiaomi Mi 10 T pro формате apk;4;0;0
rumicomrussia;Знает кто, как это отключить?;10;0;0
rumicomrussia;Здарова, ребят, такая проблема, снимаю видео на redmi note 8T, пытаюсь выложить у инсту в историю, пишет ошибка, пробовал удалить и установить приложение, толку ноль, менял качество видео, пытался выкладывать более короткие видео, та же самая фигня, не знаете в чем проблема?;3;1;0
rumicomrussia;Стоит покупать сим-карту йота? Или посоветуйте других операторов с раздачей интернета на пк;77;0;0
rumicomrussia;"Xiaomi анонсировала недорогой IPS-монитор с частотой развертки 144 Гц 
Китайский техногигант анонсировал новый продукт под названием Xiaomi Fast LCD Monitor, из чего сразу становится понятно, что это монитор с высокой частотой развертки. Самое классное, что пользователи оформившие предварительный заказ, смогут получить новинку всего за 150 долларов. Подробности читайте в нашей статье. 
 
Подробнее: https://vk.cc/aBskNU
#новости_румиком";0;27;0
rumicomrussia;Стоит ли ждать 11.11 или же покупать сейчас?;5;0;0
rumicomrussia;Ребята нужен ваш ответ , у кого нибудь прилетело обновление на redmi note 8t , говорили что и на эту модель прилетит обновление , новость видел , но почему то дикая глушь , не каких новостей , говорили в основном про redmi 7,8,8pro и типо будет обновление на 8t , но почему то ничего не пришло к сожалению , дайте обратную связь , благодарю заранее 🤗;14;0;0
rumicomrussia;доброго времени суток , как перекинуть данные с iphone на xiaomi?;3;1;0
rumicomrussia;"Подскажите есть хорошие твс наушники с офигенным микрофоном(для своих денег) чтобы можно было разговаривать на работе без проблем.
Бюджет 2.5к";7;0;0
rumicomrussia;Подскажите пожалуйста кто знает как отключить этот счётчик в строке состояния;9;0;0
rumicomrussia;Ребята купил я значит poco x3 только и за 120гц , почему то всё равно тормознутый , интерфейс тормозит при сворачивании приложении дёргается и назад тоже дёргается , мой honor 20 pro 60гц плавнея работает чем этот 120гц , это просто ужас , 120 по ходу только маркетинг тут разочарован , 120гц работает по ходу только на флагманах;38;0;0
rumicomrussia;"Умный термос Xiaomi Moka Kiss Kiss Fish CC Cup (430 мл, белый) 

Подробннее: https://vk.cc/aBskqK
#покупаем_румиком #бесконтактная_доставка_румиком";1;36;1
rumicomrussia;"Ребят подскажите, нормальный аппарат? 
Щас хожу 7про, не могу выбрать ни как, что взять🙃";26;0;0
rumicomrussia;Народ прошивка пиксель все не потдерживается  что ли ?;3;0;0
rumicomrussia;Хочу на рн9с поставить индийскую прошивку. Её через три точки можно поставить?;4;0;0
rumicomrussia;Кто то ставил на нот 5 miui 12 от xiaomi eu? Как вам?;2;0;0
rumicomrussia;"Что может новая кровать от Xiaomi и почему ее называют умной? 
Накануне была представлена новая модель умной кровати, которая называется 8H Milan Smart Electric Bed Pro. От прошлогодней модели название отличается только окончанием “Pro”. Тем интереснее узнать о гаджете-мебели с ценой в 735 долларов (56 000 рублей). Подробности в нашем материале. 
 
#статьи_румиком";0;40;0
rumicomrussia;Скачал полную версию прошивки через три точки, при обновление данные удалятся?;4;0;0
rumicomrussia;"Возникла проблема с прошивкой Redmi 4X. Подскажите, может кто сталкивался?

Стояла прошивка на базе android 11, но захотел прошить обратно miui. При прошивке Xiaomi.eu 10.3.5.0 в TWRP вылезла ошибка. Я решил прошить через MiFlash, но забыл снять галочку с блокировки загрузчика. 

По итогу телефон прошился, но при включении пишет ""Хранилище повреждено. Ваше устройство под угрозой"". При настройке телефона wifi сети не находит и никаким образом не даёт войти в Mi аккаунт, пишет ""Не удалось проверить безопасность"". 

Сам телефон из Mi Cloud удалил. Пробовал делать сброс, ставил все обновления и качал полную прошивку, не помогло. При прошивке через MiFlash теперь также ошибка, так как загрузчик заблокирован.

Как в таком случае можно заново прошить телефон на нормальную прошивку?";10;0;0
rumicomrussia;Кому не трудно скиньте или покажите пожалуйста где можно  скачать лучший мод камеры и конфиг на redmi note 8 pro;4;0;0
rumicomrussia;"Всем привет
Кто знает такую ошибку?) 
Когда качаю какое либо приложение с браузера, пытаюсь установить и в конце установки пишет "" Приложение не установлено """;13;0;0
rumicomrussia;"Здравствуйте
Возникла проблема - некоторые уведомления, в том числе одно из них показано на скрине, трудно читаемые, так как белый цвет на белом фоне плохо читается
Было у кого-нибудь такая проблема?
Как исправить?";4;0;0
rumicomrussia;Добрый вечер ребята. Несколько месяцев назад обновился до miui 12. Сегодня решил сделать полный сброс настроек. После сброса включил телефон зашёл в настройки. О телефоне - miui 12 но почему-то верхняя шторка осталось от miui 11 как решить проблему?;11;0;0
rumicomrussia;Какие есть хорошие твс наушники с хорошим микрофоном чтобы на улице можно было разговаривать до 2к +- 500р;0;0;0
rumicomrussia;"Xiaomi все еще лидер на рынке Индии. Samsung все еще догоняющий. Realme уже не пустой звук 
В режиме реального времени множество аналитических компаний проводят исследования, которые показывают то, как представлены различные производители в конкретных странах мира. Сегодня мы посмотрим на расстановку сил на индийском рынке смартфонов — очень близком и в некотором смысле даже родственным с российском рынком. 
 
Подробнее: https://vk.cc/aBmoG4
#новости_румиком";0;27;0
rumicomrussia;Ребят где можно в алиекспресс купить pocophone f1? Никак не нашел;2;0;0
rumicomrussia;Украинцы, кто какой софт юзает на телефона в плане тв, наподобе ломаного винк?;5;0;0
rumicomrussia;;33;0;0
rumicomrussia;Как настроить кнопку AI на ми9 под свои задачи ?;1;0;0
rumicomrussia;"Конструктор Xiaomi MITU (Rice Rabbit) Block Сonstructor Crane 

Подробнее: https://vk.cc/9td7i4
#покупаем_румиком #бесконтактная_доставка_румиком";1;31;0
rumicomrussia;Mi 9t gcam (основная/ширик) дневные и ночные;5;5;0
rumicomrussia;"Привет ребят.
Пользуется кто плеером Stello с плагинов для ВК?
Как его заставить прогружать музыку, дабы не было заиканий? Как понял, он ее воспроизводит без прогрузки, прямой онлайн. Не как в модах или офф приложении. 
Пришлось перебраться из-за недавнего и*аного обновления ВК , сломавшего музыку(200 песен крайних и пздц).
Всем спасибо за внимание";6;0;0
rumicomrussia;"Здравствуйте, уже не знаю что делать. Раньше был телефон Xiaomi redmi note 4x (надеюсь правильно написала). Пахал, как часики более трёх лет, очень была им довольна, потом полетел аккумулятор. Новый телефон тоже решила взять Xiaomi, учитывая уже имеющийся положительный опыт. Выбор пал на 8pro. Уж очень много восторженных обзоров на него было. И игровой, и жидкостное охлаждение, и супер вообще аппарат. 8 октября, таки приобрела это чудо... Покупала в салоне Xiaomi, не в подвале, не у прохожего. Это жесть какая-то! Он греется так, что, за него просто страшно. На зарядке, при выходе в интернет, использовании простейших приложений, постоянно. Верхняя задняя часть телефона разогревается градусов до 50-60
 точно, его даже в руках горячо держать. Вылезает вот это предупреждение, хоть в холодильнике его держи, честное слово! Какие там игры, он ютуб не тянет. Где это самое хвалёное охлаждение? И самое главное, как быстро подобное устройство выйдет из строя от постоянного перегрева? 
Люди, пользующиеся 8pro, напишите пожалуйста, есть ли у вас подобная проблема и что с этим делать? Может это заводской брак и мне продали изначально испорченный гаджет или они все такие?";24;0;0
rumicomrussia;"#Пересмотр Поко Х3

Решил дать второй шанс аппарату. Вся моя претензия сводиться к пластиковому заднику. В частности из-за резонанса. Что же. Думаю это можно исправить найдя задник из стекла. Думаю в Китае кто-нибудь додумают до этого и можно будет купить крышку. И проблема решиться.

Плюсы

Экран. Тут мое почтение за время пользования понял что тач тут просто офигенный. Не зря компания хвасталась этим. Взял в сравнение Note 9S отличия есть. Не совсем прям, но есть.

Звук. Громкий и качественный. Второй динамик не сильно отстаёт от основного. 

Минус и так ясно какой. Думаю что китайцы смогут это решить. Видел на ютубе как переклеивают ее. Но это бред. Пластик он и в Африке пластик. Тут надо ждать только стекло.

По итогам один такой жирненький минус в хлюпанье крышки от динамиков создаёт серьезный недостаток. А так за этот прайс хороший аппарат. Ещё камера жесть как выпирает.";160;9;0
rumicomrussia;Подскажите пожалуйста телефон заряжается только на 96% дальше зарядка не поднимается, так всегда, даже если стоять будет сутки так и будет 96%, в чем причина? Редми 5 +;7;0;0
rumicomrussia;"Всем привет. Как и писал ранее, что ищу что-то на ips, с актуальным железом и индикатором уведомлений . И я нашёл. Xiaomi mi 10t pro,до него пользовался Samsung galaxy note 10 plus. Ну, что я могу сказать, минус-отсутствие беспроводной зарядки,привык на самсе к этому.
Плюсы-есть диод, аккум держит больше, звук динамиков мне понравился больше, наконец-то АЙПИЭС😃😃😃, наконец-то плоский экран и не болят глаза. Связь стабильнее. Купили его у меня минут за 40). Второй, который едет, оставлю себе.";6;1;0
